File:,D:\rfi_data\C3_406.DAT,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-40.00,Ref Offset,0,Center Freq.,200000000,Span,200000000,
Start Freq.,100000000,Stop Freq.,300000000,VBW,300000,VBW Flag,Manual,
RBW,300000,RBW Flag,Manual,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.04,Sweep Time Flag,Manual,Attenuation,0,Attenuation Flag,Manual,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,On,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Power,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
100000000,-88.2811,,,,,,,
100434783,-88.8127,,,,,,,
100869565,-57.8897,,,,,,,
101304348,-40.8224,,,,,,,
101739130,-32.5971,,,,,,,
102173913,-46.2649,,,,,,,
102608696,-87.1793,,,,,,,
103043478,-90.5613,,,,,,,
103478261,-95.5836,,,,,,,
103913043,-97.6534,,,,,,,
104347826,-98.9780,,,,,,,
104782609,-95.5537,,,,,,,
105217391,-103.4946,,,,,,,
105652174,-104.1180,,,,,,,
106086957,-102.0180,,,,,,,
106521739,-103.0357,,,,,,,
106956522,-104.6414,,,,,,,
107391304,-97.4823,,,,,,,
107826087,-103.1580,,,,,,,
108260870,-105.0022,,,,,,,
108695652,-105.0560,,,,,,,
109130435,-105.3821,,,,,,,
109565217,-104.7778,,,,,,,
110000000,-104.5773,,,,,,,
110434783,-104.4781,,,,,,,
110869565,-105.4803,,,,,,,
111304348,-104.9869,,,,,,,
111739130,-105.6571,,,,,,,
112173913,-105.2830,,,,,,,
112608696,-104.7324,,,,,,,
113043478,-105.0019,,,,,,,
113478261,-104.8506,,,,,,,
113913043,-105.9950,,,,,,,
114347826,-105.8937,,,,,,,
114782609,-105.4704,,,,,,,
115217391,-105.4864,,,,,,,
115652174,-105.3249,,,,,,,
116086957,-104.9123,,,,,,,
116521739,-103.7645,,,,,,,
116956522,-104.4064,,,,,,,
117391304,-105.1459,,,,,,,
117826087,-105.9445,,,,,,,
118260870,-104.9819,,,,,,,
118695652,-105.3367,,,,,,,
119130435,-104.5641,,,,,,,
119565217,-104.6962,,,,,,,
120000000,-105.9548,,,,,,,
120434783,-106.6733,,,,,,,
120869565,-105.9954,,,,,,,
121304348,-105.7008,,,,,,,
121739130,-106.0024,,,,,,,
122173913,-105.9948,,,,,,,
122608696,-105.8257,,,,,,,
