File:,D:\rfi_data\C6_OMU.DAT,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-40.00,Ref Offset,0,Center Freq.,200000000,Span,200000000,
Start Freq.,100000000,Stop Freq.,300000000,VBW,300000,VBW Flag,Manual,
RBW,300000,RBW Flag,Manual,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.04,Sweep Time Flag,Manual,Attenuation,0,Attenuation Flag,Manual,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,On,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Power,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
100000000,-93.7866,,,,,,,
100434783,-104.1383,,,,,,,
100869565,-106.4772,,,,,,,
101304348,-63.2950,,,,,,,
101739130,-55.9582,,,,,,,
102173913,-69.8216,,,,,,,
102608696,-104.3173,,,,,,,
103043478,-102.3415,,,,,,,
103478261,-106.1878,,,,,,,
103913043,-100.5075,,,,,,,
104347826,-105.4176,,,,,,,
104782609,-100.6858,,,,,,,
105217391,-104.0085,,,,,,,
105652174,-107.4949,,,,,,,
106086957,-106.4304,,,,,,,
106521739,-105.8306,,,,,,,
106956522,-106.7316,,,,,,,
107391304,-102.8355,,,,,,,
107826087,-98.6753,,,,,,,
108260870,-102.8271,,,,,,,
108695652,-105.1939,,,,,,,
109130435,-106.0664,,,,,,,
109565217,-89.3963,,,,,,,
110000000,-84.8626,,,,,,,
110434783,-102.3861,,,,,,,
110869565,-103.6403,,,,,,,
111304348,-105.9121,,,,,,,
111739130,-106.8409,,,,,,,
112173913,-107.1066,,,,,,,
112608696,-107.6199,,,,,,,
113043478,-105.3965,,,,,,,
113478261,-106.8980,,,,,,,
113913043,-102.9533,,,,,,,
114347826,-106.5329,,,,,,,
114782609,-107.3630,,,,,,,
115217391,-107.5731,,,,,,,
115652174,-106.9511,,,,,,,
116086957,-107.7002,,,,,,,
116521739,-106.0385,,,,,,,
116956522,-103.7931,,,,,,,
117391304,-107.4743,,,,,,,
117826087,-107.1310,,,,,,,
118260870,-106.7682,,,,,,,
118695652,-106.1178,,,,,,,
119130435,-106.6932,,,,,,,
119565217,-103.0547,,,,,,,
120000000,-99.6722,,,,,,,
120434783,-106.2539,,,,,,,
120869565,-107.7252,,,,,,,
121304348,-106.6206,,,,,,,
121739130,-107.4618,,,,,,,
122173913,-107.4524,,,,,,,
122608696,-103.8992,,,,,,,
