File:,D:\rfi_data\C3_GEN125.DAT,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-40.00,Ref Offset,0,Center Freq.,200000000,Span,200000000,
Start Freq.,100000000,Stop Freq.,300000000,VBW,300000,VBW Flag,Manual,
RBW,300000,RBW Flag,Manual,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.04,Sweep Time Flag,Manual,Attenuation,0,Attenuation Flag,Manual,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,On,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Power,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
100000000,-88.2891,,,,,,,
100434783,-99.5646,,,,,,,
100869565,-102.6364,,,,,,,
101304348,-54.7950,,,,,,,
101739130,-46.1198,,,,,,,
102173913,-59.6840,,,,,,,
102608696,-96.7787,,,,,,,
103043478,-98.9758,,,,,,,
103478261,-103.6971,,,,,,,
103913043,-101.5683,,,,,,,
104347826,-104.5449,,,,,,,
104782609,-102.3764,,,,,,,
105217391,-105.4534,,,,,,,
105652174,-104.7001,,,,,,,
106086957,-100.0001,,,,,,,
106521739,-101.0254,,,,,,,
106956522,-104.1950,,,,,,,
107391304,-100.5602,,,,,,,
107826087,-104.2513,,,,,,,
108260870,-104.0439,,,,,,,
108695652,-103.0387,,,,,,,
109130435,-103.5706,,,,,,,
109565217,-104.7557,,,,,,,
110000000,-103.9032,,,,,,,
110434783,-104.3059,,,,,,,
110869565,-102.9398,,,,,,,
111304348,-103.7723,,,,,,,
111739130,-104.0223,,,,,,,
112173913,-104.1251,,,,,,,
112608696,-103.7214,,,,,,,
113043478,-104.6045,,,,,,,
113478261,-103.4156,,,,,,,
113913043,-102.7758,,,,,,,
114347826,-102.0434,,,,,,,
114782609,-103.6260,,,,,,,
115217391,-102.8656,,,,,,,
115652174,-103.2962,,,,,,,
116086957,-103.3384,,,,,,,
116521739,-102.0150,,,,,,,
116956522,-102.9939,,,,,,,
117391304,-103.6901,,,,,,,
117826087,-104.7692,,,,,,,
118260870,-103.2010,,,,,,,
118695652,-103.6342,,,,,,,
119130435,-103.3508,,,,,,,
119565217,-96.8614,,,,,,,
120000000,-101.1330,,,,,,,
120434783,-103.4998,,,,,,,
120869565,-104.7658,,,,,,,
121304348,-103.3539,,,,,,,
121739130,-103.6099,,,,,,,
122173913,-104.0157,,,,,,,
122608696,-104.1576,,,,,,,
