File:,D:\rfi_data\C6_362.DAT,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-40.00,Ref Offset,0,Center Freq.,200000000,Span,200000000,
Start Freq.,100000000,Stop Freq.,300000000,VBW,300000,VBW Flag,Manual,
RBW,300000,RBW Flag,Manual,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.04,Sweep Time Flag,Manual,Attenuation,0,Attenuation Flag,Manual,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,On,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Power,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
100000000,-92.0192,,,,,,,
100434783,-103.0371,,,,,,,
100869565,-102.0793,,,,,,,
101304348,-52.1272,,,,,,,
101739130,-44.2516,,,,,,,
102173913,-57.0302,,,,,,,
102608696,-104.2403,,,,,,,
103043478,-104.3037,,,,,,,
103478261,-106.7251,,,,,,,
103913043,-105.4213,,,,,,,
104347826,-107.2693,,,,,,,
104782609,-107.0053,,,,,,,
105217391,-107.0490,,,,,,,
105652174,-107.2536,,,,,,,
106086957,-105.3529,,,,,,,
106521739,-106.3466,,,,,,,
106956522,-107.6994,,,,,,,
107391304,-104.2882,,,,,,,
107826087,-107.7664,,,,,,,
108260870,-108.0143,,,,,,,
108695652,-106.7458,,,,,,,
109130435,-107.5000,,,,,,,
109565217,-107.3253,,,,,,,
110000000,-107.6511,,,,,,,
110434783,-107.4574,,,,,,,
110869565,-108.1895,,,,,,,
111304348,-107.4710,,,,,,,
111739130,-107.5074,,,,,,,
112173913,-106.8963,,,,,,,
112608696,-107.6980,,,,,,,
113043478,-107.7082,,,,,,,
113478261,-106.8418,,,,,,,
113913043,-107.1663,,,,,,,
114347826,-107.2299,,,,,,,
114782609,-108.4437,,,,,,,
115217391,-108.5230,,,,,,,
115652174,-107.8528,,,,,,,
116086957,-106.2804,,,,,,,
116521739,-106.9282,,,,,,,
116956522,-107.8384,,,,,,,
117391304,-107.4731,,,,,,,
117826087,-108.1164,,,,,,,
118260870,-107.5904,,,,,,,
118695652,-108.5156,,,,,,,
119130435,-107.2789,,,,,,,
119565217,-107.3514,,,,,,,
120000000,-107.3989,,,,,,,
120434783,-107.4296,,,,,,,
120869565,-107.2601,,,,,,,
121304348,-108.3321,,,,,,,
121739130,-107.1849,,,,,,,
122173913,-107.5307,,,,,,,
122608696,-108.5144,,,,,,,
